[2026-08-18T18:37:18.400+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-08-18T18:37:18.413+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:18.421+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:18.423+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2026-08-18T18:37:25.004+0000] {data_modification.py:83} INFO - Updated row with Video_ID: X02KQwmeHss
[2026-08-18T18:37:25.009+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qdnIpBr25dY
[2026-08-18T18:37:25.013+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kxnH_mpq32w
[2026-08-18T18:37:25.017+0000] {data_modification.py:83} INFO - Updated row with Video_ID: be4p7rU_VKA
[2026-08-18T18:37:25.021+0000] {data_modification.py:83} INFO - Updated row with Video_ID: asiCNI82CcM
[2026-08-18T18:37:25.025+0000] {data_modification.py:83} INFO - Updated row with Video_ID: APy64ETlRaM
[2026-08-18T18:37:25.029+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GJRQe0ISQUs
[2026-08-18T18:37:25.033+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VzJQ1ommLW8
[2026-08-18T18:37:25.037+0000] {data_modification.py:83} INFO - Updated row with Video_ID: defZKYz7FuQ
[2026-08-18T18:37:25.041+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h27qa9QX6EA
[2026-08-18T18:37:25.045+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 36JY4X0082k
[2026-08-18T18:37:25.049+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ihfJh8dv8mU
[2026-08-18T18:37:25.053+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pOhpTCT4pWM
[2026-08-18T18:37:25.057+0000] {data_modification.py:83} INFO - Updated row with Video_ID: a4y7Bs_F8sU
[2026-08-18T18:37:25.061+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qDzJuXoTN1Y
[2026-08-18T18:37:25.065+0000] {data_modification.py:83} INFO - Updated row with Video_ID: wVlEMD0THH8
[2026-08-18T18:37:25.070+0000] {data_modification.py:83} INFO - Updated row with Video_ID: EJ79VvL-p6w
[2026-08-18T18:37:25.074+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iJyafEAUCsw
[2026-08-18T18:37:25.077+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aRqCbCxxmbg
[2026-08-18T18:37:25.081+0000] {data_modification.py:83} INFO - Updated row with Video_ID: MRTU5lqpJi4
[2026-08-18T18:37:25.085+0000] {data_modification.py:83} INFO - Updated row with Video_ID: yoP_Mzu4Hf4
[2026-08-18T18:37:25.089+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 0A6fmURqD8s
[2026-08-18T18:37:25.094+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HL-kSqgABh8
[2026-08-18T18:37:25.098+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ux9rf-TDYlQ
[2026-08-18T18:37:25.102+0000] {data_modification.py:83} INFO - Updated row with Video_ID: u6ugEgTUhUA
[2026-08-18T18:37:25.106+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4ijOv6-Fh_k
[2026-08-18T18:37:25.110+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8WiTgb23Rc8
[2026-08-18T18:37:25.114+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hU0-5ta4ly8
[2026-08-18T18:37:25.118+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3FNZD254Gjg
[2026-08-18T18:37:25.122+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 89SJQC7E_SU
[2026-08-18T18:37:25.126+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hRM6Y4FZ-C8
[2026-08-18T18:37:25.130+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Z3Vhm65rOZ8
[2026-08-18T18:37:25.134+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QjPu0hmJ0iI
[2026-08-18T18:37:25.138+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UX_4AEJrjm8
[2026-08-18T18:37:25.141+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mVZKSwuRXFY
[2026-08-18T18:37:25.145+0000] {data_modification.py:83} INFO - Updated row with Video_ID: yqr-KzthawQ
[2026-08-18T18:37:25.149+0000] {data_modification.py:83} INFO - Updated row with Video_ID: EHkK4IyF6IM
[2026-08-18T18:37:25.153+0000] {data_modification.py:83} INFO - Updated row with Video_ID: rvhBKC5pJ9c
[2026-08-18T18:37:25.157+0000] {data_modification.py:83} INFO - Updated row with Video_ID: t3vahm6Qlu0
[2026-08-18T18:37:25.161+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QIq3BjQPQOE
[2026-08-18T18:37:25.166+0000] {data_modification.py:83} INFO - Updated row with Video_ID: rvU5W_3OB7Q
[2026-08-18T18:37:25.171+0000] {data_modification.py:83} INFO - Updated row with Video_ID: e09x4LCXjqo
[2026-08-18T18:37:25.178+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Ss9kCtoCPp8
[2026-08-18T18:37:25.183+0000] {data_modification.py:83} INFO - Updated row with Video_ID: eUyjPEYEzxA
[2026-08-18T18:37:25.187+0000] {data_modification.py:83} INFO - Updated row with Video_ID: K-zLsThnOf4
[2026-08-18T18:37:25.192+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9oN9hg0AdQw
[2026-08-18T18:37:25.196+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tjOHZo1KJ9M
[2026-08-18T18:37:25.201+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qxsY1VdWnfM
[2026-08-18T18:37:25.205+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XsRNSxYi5SU
[2026-08-18T18:37:25.210+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 06gtxUgm1N4
[2026-08-18T18:37:25.215+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hPOnZMYbVaw
[2026-08-18T18:37:25.219+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NCcnO58YeN0
[2026-08-18T18:37:25.224+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Tv00V8Lae-I
[2026-08-18T18:37:25.229+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6-qHrN_g2Wg
[2026-08-18T18:37:25.234+0000] {data_modification.py:83} INFO - Updated row with Video_ID: DY3FwcvqWDs
[2026-08-18T18:37:25.238+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8X08orQ4F4s
[2026-08-18T18:37:25.242+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Y0FoKeitySM
[2026-08-18T18:37:25.246+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BnpS8RtFFbg
[2026-08-18T18:37:25.250+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VtD5rRZhGRQ
[2026-08-18T18:37:25.254+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -tcSWt2Lgsg
[2026-08-18T18:37:25.259+0000] {data_modification.py:83} INFO - Updated row with Video_ID: E0-vGLx15dQ
[2026-08-18T18:37:25.263+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aq8iaE_XzrE
[2026-08-18T18:37:25.268+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aRkGlKipFhM
[2026-08-18T18:37:25.272+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CBgmFzj5KjU
[2026-08-18T18:37:25.277+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jVv4CwBQIp8
[2026-08-18T18:37:25.281+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9DNtHCInjVE
[2026-08-18T18:37:25.286+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PfekycG77rg
[2026-08-18T18:37:25.290+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9sQzzOE3CHk
[2026-08-18T18:37:25.295+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PtIJgqA_IVs
[2026-08-18T18:37:25.299+0000] {data_modification.py:83} INFO - Updated row with Video_ID: cvEjE1Rz8d0
[2026-08-18T18:37:25.303+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tvCRyPXFv4g
[2026-08-18T18:37:25.308+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3JXPW6EXin0
[2026-08-18T18:37:25.314+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jkiYNiJcEr8
[2026-08-18T18:37:25.322+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KamtcyGIMd4
[2026-08-18T18:37:25.327+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XxDjfhW_kFg
[2026-08-18T18:37:25.332+0000] {data_modification.py:83} INFO - Updated row with Video_ID: OOWL-kqcEwE
[2026-08-18T18:37:25.337+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Jay3ISiwrpc
[2026-08-18T18:37:25.340+0000] {data_modification.py:83} INFO - Updated row with Video_ID: RmIG6XRgKtc
[2026-08-18T18:37:25.345+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CnrpcrNgr2w
[2026-08-18T18:37:25.349+0000] {data_modification.py:83} INFO - Updated row with Video_ID: m7vfRpsNqqc
[2026-08-18T18:37:25.353+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XDP5GAPuVT0
[2026-08-18T18:37:25.357+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nTFuHyCN5RU
[2026-08-18T18:37:25.360+0000] {data_modification.py:83} INFO - Updated row with Video_ID: AcJKaXh2HMA
[2026-08-18T18:37:25.364+0000] {data_modification.py:83} INFO - Updated row with Video_ID: sMEcmqNUgr8
[2026-08-18T18:37:25.368+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9BiCtX3U4dc
[2026-08-18T18:37:25.371+0000] {data_modification.py:83} INFO - Updated row with Video_ID: fLpExPuRHRM
[2026-08-18T18:37:25.375+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 74dqM_xtvAA
[2026-08-18T18:37:25.379+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pr7QyC9YNFA
[2026-08-18T18:37:25.383+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xCNtYs166yY
[2026-08-18T18:37:25.387+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LzR6a33lm3U
[2026-08-18T18:37:25.391+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 2_E6r5Oy0NQ
[2026-08-18T18:37:25.394+0000] {data_modification.py:83} INFO - Updated row with Video_ID: AOvaOjN9dIQ
[2026-08-18T18:37:25.398+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -IcMSPkqG6k
[2026-08-18T18:37:25.402+0000] {data_modification.py:83} INFO - Updated row with Video_ID: eniIu3iX10c
[2026-08-18T18:37:25.406+0000] {data_modification.py:83} INFO - Updated row with Video_ID: uawhoSKdQvA
[2026-08-18T18:37:25.409+0000] {data_modification.py:83} INFO - Updated row with Video_ID: yNnLzj32OKQ
[2026-08-18T18:37:25.414+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pm3vHAN_a18
[2026-08-18T18:37:25.417+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gCK5KhEjCXI
[2026-08-18T18:37:25.422+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Yhl9aXwAVQo
[2026-08-18T18:37:25.426+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hhJyd4eZvOE
[2026-08-18T18:37:25.430+0000] {data_modification.py:83} INFO - Updated row with Video_ID: uANezHSh8P8
[2026-08-18T18:37:25.434+0000] {data_modification.py:83} INFO - Updated row with Video_ID: dymMZdWBwZQ
[2026-08-18T18:37:25.438+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 2IZKVUcFFnM
[2026-08-18T18:37:25.442+0000] {data_modification.py:83} INFO - Updated row with Video_ID: banfLtY0dCM
[2026-08-18T18:37:25.446+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 45H1SoadRxM
[2026-08-18T18:37:25.450+0000] {data_modification.py:83} INFO - Updated row with Video_ID: OyWahSZkAeQ
[2026-08-18T18:37:25.454+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CO12pFdVOGc
[2026-08-18T18:37:25.459+0000] {data_modification.py:83} INFO - Updated row with Video_ID: N2hgTv9jgqI
[2026-08-18T18:37:25.465+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8f5S99KGECg
[2026-08-18T18:37:25.470+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Vu5lAxhbKL8
[2026-08-18T18:37:25.474+0000] {data_modification.py:83} INFO - Updated row with Video_ID: wsyiKguutmY
[2026-08-18T18:37:25.478+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gJ8qhZf7VFM
[2026-08-18T18:37:25.482+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Op3fekVBMnc
[2026-08-18T18:37:25.485+0000] {data_modification.py:83} INFO - Updated row with Video_ID: wO9o6oEOeP0
[2026-08-18T18:37:25.489+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ts5z3AYGY6Q
[2026-08-18T18:37:25.493+0000] {data_modification.py:83} INFO - Updated row with Video_ID: T9sv7_9y-XI
[2026-08-18T18:37:25.497+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1SL1bJhlkAU
[2026-08-18T18:37:25.501+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HROTZQv1QZM
[2026-08-18T18:37:25.504+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jNxChNEDPYA
[2026-08-18T18:37:25.508+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kTfciHia5mE
[2026-08-18T18:37:25.513+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KVpVb5XLD1k
[2026-08-18T18:37:25.519+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5YJUlVDeAEY
[2026-08-18T18:37:25.523+0000] {data_modification.py:83} INFO - Updated row with Video_ID: AmEFkORGGpU
[2026-08-18T18:37:25.527+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ihsf-BxWh6o
[2026-08-18T18:37:25.530+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gOFookdcnIU
[2026-08-18T18:37:25.534+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zr31KHWdQiQ
[2026-08-18T18:37:25.539+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1MCCNeYT2qg
[2026-08-18T18:37:25.542+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 25Z41q9gCws
[2026-08-18T18:37:25.546+0000] {data_modification.py:83} INFO - Updated row with Video_ID: EA40HZp7sgk
[2026-08-18T18:37:25.550+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hOXiTlQ_KCo
[2026-08-18T18:37:25.555+0000] {data_modification.py:83} INFO - Updated row with Video_ID: lW-THRLG_xA
[2026-08-18T18:37:25.558+0000] {data_modification.py:83} INFO - Updated row with Video_ID: RPkhV_FDK-I
[2026-08-18T18:37:25.562+0000] {data_modification.py:83} INFO - Updated row with Video_ID: uosdFYvjg2Q
[2026-08-18T18:37:25.567+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5anGNNnr6Ng
[2026-08-18T18:37:25.572+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xCKHin-AisU
[2026-08-18T18:37:25.575+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7SfSCmnKonw
[2026-08-18T18:37:25.580+0000] {data_modification.py:83} INFO - Updated row with Video_ID: p3FHbs2nS58
[2026-08-18T18:37:25.584+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BnYY0y1i22A
[2026-08-18T18:37:25.588+0000] {data_modification.py:83} INFO - Updated row with Video_ID: y0ZDVBNmT4Q
[2026-08-18T18:37:25.592+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XwOgu2TzgN4
[2026-08-18T18:37:25.596+0000] {data_modification.py:83} INFO - Updated row with Video_ID: c-8YgLdTDuM
[2026-08-18T18:37:25.601+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4fKQir6zl0w
[2026-08-18T18:37:25.605+0000] {data_modification.py:83} INFO - Updated row with Video_ID: yrjAQbFyVC4
[2026-08-18T18:37:25.608+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4dVbb2VshtY
[2026-08-18T18:37:25.612+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Go83NQTZ9xU
[2026-08-18T18:37:25.616+0000] {data_modification.py:83} INFO - Updated row with Video_ID: rLuYctpNbk0
[2026-08-18T18:37:25.621+0000] {data_modification.py:83} INFO - Updated row with Video_ID: O5uWoJET-cY
[2026-08-18T18:37:25.625+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Vxq4HTxmtI4
[2026-08-18T18:37:25.629+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6ziMMSVWR7k
[2026-08-18T18:37:25.633+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9Jl6focS1uw
[2026-08-18T18:37:25.638+0000] {data_modification.py:83} INFO - Updated row with Video_ID: CGmz89M1_WI
[2026-08-18T18:37:25.642+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JIm60sPIXlo
[2026-08-18T18:37:25.646+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JlngrkEFayw
[2026-08-18T18:37:25.650+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FDpGOrCoFdc
[2026-08-18T18:37:25.654+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pSIa0x0tAWY
[2026-08-18T18:37:25.658+0000] {data_modification.py:83} INFO - Updated row with Video_ID: abr8NhByc-I
[2026-08-18T18:37:25.662+0000] {data_modification.py:83} INFO - Updated row with Video_ID: c78YRPemJeQ
[2026-08-18T18:37:25.666+0000] {data_modification.py:83} INFO - Updated row with Video_ID: WgtHo16hXyw
[2026-08-18T18:37:25.670+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qdjknKXGMLc
[2026-08-18T18:37:25.674+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HoawYLTrY54
[2026-08-18T18:37:25.678+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1HME8nOAtA0
[2026-08-18T18:37:25.682+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 2Sbwnn2ZgLc
[2026-08-18T18:37:25.687+0000] {data_modification.py:83} INFO - Updated row with Video_ID: fF8Agz8YWs8
[2026-08-18T18:37:25.690+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5nfvlxxqBAE
[2026-08-18T18:37:25.694+0000] {data_modification.py:83} INFO - Updated row with Video_ID: TAO6fvQH-Pg
[2026-08-18T18:37:25.699+0000] {data_modification.py:83} INFO - Updated row with Video_ID: lPSqe8igFBE
[2026-08-18T18:37:25.703+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qz1Y7c7Ywkw
[2026-08-18T18:37:25.707+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iqiKhdcJGKY
[2026-08-18T18:37:25.712+0000] {data_modification.py:83} INFO - Updated row with Video_ID: C_JXJeEnaqc
[2026-08-18T18:37:25.716+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zLOzY4Gfaj8
[2026-08-18T18:37:25.721+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iSFH7y5D7V4
[2026-08-18T18:37:25.726+0000] {data_modification.py:83} INFO - Updated row with Video_ID: q8YrDrZXQyk
[2026-08-18T18:37:25.731+0000] {data_modification.py:83} INFO - Updated row with Video_ID: P-8km85OP1E
[2026-08-18T18:37:25.735+0000] {data_modification.py:83} INFO - Updated row with Video_ID: X3OjSRH5iLA
[2026-08-18T18:37:25.739+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kGCijouKODw
[2026-08-18T18:37:25.743+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xE9o8u-3ki8
[2026-08-18T18:37:25.746+0000] {data_modification.py:83} INFO - Updated row with Video_ID: cx7yEbBDPFY
[2026-08-18T18:37:25.750+0000] {data_modification.py:83} INFO - Updated row with Video_ID: SB86WKZLOIU
[2026-08-18T18:37:25.754+0000] {data_modification.py:83} INFO - Updated row with Video_ID: pa0ryejIe7E
[2026-08-18T18:37:25.758+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LXEQKl0SCAs
[2026-08-18T18:37:25.762+0000] {data_modification.py:83} INFO - Updated row with Video_ID: lyWjD0WGRMw
[2026-08-18T18:37:25.766+0000] {data_modification.py:83} INFO - Updated row with Video_ID: M2sFCCd0IVA
[2026-08-18T18:37:25.770+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zFfAaixZ8uA
[2026-08-18T18:37:25.775+0000] {data_modification.py:83} INFO - Updated row with Video_ID: X_NYcPGGttU
[2026-08-18T18:37:25.779+0000] {data_modification.py:83} INFO - Updated row with Video_ID: L_HeC7_DRJk
[2026-08-18T18:37:25.784+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VLrDHLcw7Co
[2026-08-18T18:37:25.788+0000] {data_modification.py:83} INFO - Updated row with Video_ID: n9oWFV21FkM
[2026-08-18T18:37:25.792+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Q206IILCkjI
[2026-08-18T18:37:25.796+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nChfwcHHxV4
[2026-08-18T18:37:25.800+0000] {data_modification.py:83} INFO - Updated row with Video_ID: N7GWjg3LltE
[2026-08-18T18:37:25.804+0000] {data_modification.py:83} INFO - Updated row with Video_ID: OBwMMLC3L0g
[2026-08-18T18:37:25.808+0000] {data_modification.py:83} INFO - Updated row with Video_ID: W1tnCGltGWQ
